Vattentemperatur,E. coli,E. coli prefix,Intestinala enterokocker prefix,Intestinala enterokocker,Eu-bad,Län,Kommun,Badplats,Latitud,Longitud,Badplatstyp,Datum,Vädertyp,Kvalitet,Algblomning
"20,2",49,=,=,350,J,Västra Götalands,Mark,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21463000000950""  target = ""_blank"">Ö:a Öresjön, Hanatorp</a>","57,472499","12,705898",Sjö,2021-06-10 00:00:00,Saknas,Otjänligt,Ingen uppgift
"18,2",1,<,<,10,J,Västra Götalands,Mark,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21463000000952""  target = ""_blank"">Ö:a Öresjön, Mos strand</a>","57,460762","12,704764",Sjö,2021-06-16 00:00:00,Saknas,Tjänligt,Ingen uppgift
20,91,=,=,330,J,Västra Götalands,Mark,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21463000000952""  target = ""_blank"">Ö:a Öresjön, Mos strand</a>","57,460762","12,704764",Sjö,2021-06-10 00:00:00,Saknas,Otjänligt,Ingen uppgift
"19,2",1,<,<,10,J,Västra Götalands,Mark,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21463000000955""  target = ""_blank"">Skene Hedgärdesjön</a>","57,508878","12,634129",Sjö,2021-06-10 00:00:00,Regnskurar,Tjänligt,Ingen uppgift
"17,3",4,=,<,10,N,Västra Götalands,Mark,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21463000000956""  target = ""_blank"">Hyssna Lilla Hålsjön</a>","57,5633110721505","12,5815024870984",Sjö,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
"18,8",1,=,<,10,N,Västra Götalands,Mark,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21463000000956""  target = ""_blank"">Hyssna Lilla Hålsjön</a>","57,5633110721505","12,5815024870984",Sjö,2021-06-10 00:00:00,Regnskurar,Tjänligt,Ingen uppgift
0,1,<,<,10,N,Västra Götalands,Mark,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21463000005699""  target = ""_blank"">Stora Navsjön</a>",0,0,Sjö,2021-06-10 00:00:00,Regnskurar,Tjänligt,Ingen uppgift
14,6,=,<,10,N,Västra Götalands,Mellerud,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21461000001047""  target = ""_blank"">Vänern, Vita sannar</a>","58,6866542581756","12,5214176341611",Sjö,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
0,1,<,<,10,N,Västra Götalands,Mellerud,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21461000001048""  target = ""_blank"">Vänern, Näs sandar</a>","58,6579940752347","12,5603202003175",Sjö,2021-06-08 00:00:00,Klart,Tjänligt,Ingen uppgift
20,5,=,<,10,N,Västra Götalands,Mellerud,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21461000001050""  target = ""_blank"">Örsjön, Strömmersvik</a>","58,6875576358688","12,3168417516166",Sjö,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
17,13,=,<,10,N,Västra Götalands,Mellerud,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21461000001053""  target = ""_blank"">Åklången, Sundserud</a>","58,8084055078719","12,4008104971926",Sjö,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
14,9,=,<,10,N,Västra Götalands,Mellerud,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21461000004470""  target = ""_blank"">Sunnanå Hamn</a>","58,7088322802182","12,5093129063206",Sjö,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
"17,1",4,<,<,10,N,Västra Götalands,Munkedal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21430000000177""  target = ""_blank"">Kolstorpevattnet</a>","58,5789972643063","11,5344046332698",Sjö,2021-06-15 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"18,2",2,<,<,10,N,Västra Götalands,Munkedal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21430000000178""  target = ""_blank"">Gårvik</a>","58,4060220783082","11,6179024521632",Hav,2021-06-15 00:00:00,Ingen uppgift,Tjänligt,Ingen blomning
"16,6",1,<,<,10,N,Västra Götalands,Munkedal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21430000000179""  target = ""_blank"">Sannesjön</a>","58,6957431072104","11,8835736702044",Sjö,2021-06-15 00:00:00,Ingen uppgift,Tjänligt,Ingen uppgift
"16,1",250,<,<,130,N,Västra Götalands,Munkedal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21430000000180""  target = ""_blank"">Saltkällan</a>","58,4317031232084","11,7031073718411",Hav,2021-06-15 00:00:00,Ingen uppgift,Tjänligt m. Anm.,Ingen uppgift
"19,3",1,<,=,10,J,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000000394""  target = ""_blank"">Rådasjön</a>","57,6632804010066","12,05904386648",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"18,5",50,=,=,10,J,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000000395""  target = ""_blank"">Stensjön, John Halls väg</a>","57,662784","12,047934",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"20,2",23,=,=,10,N,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000000396""  target = ""_blank"">Horsikan</a>","57,638957","12,053842",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"19,9",10,=,<,10,J,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000000397""  target = ""_blank"">Sisjön</a>","57,625573","11,974539",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"20,5",1,<,<,10,N,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000000398""  target = ""_blank"">Färås tjärn, Bergsjön</a>","57,6113200385995","12,0283971558346",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"20,9",34,=,=,50,J,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000000399""  target = ""_blank"">Södra Barnsjön</a>","57,570328","12,121442",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"18,2",1,<,<,10,J,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000000400""  target = ""_blank"">Västra Ingsjön</a>","57,607729","12,265612",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"19,8",14,=,<,10,J,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000000401""  target = ""_blank"">Tulebosjön</a>","57,608766","12,081882",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"20,5",1,=,<,10,N,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000003964""  target = ""_blank"">Djursjön</a>","57,570105","12,182725",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"20,4",11,=,<,10,N,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000004065""  target = ""_blank"">Stensjön, strandpromenaden</a>","57,657665","12,043631",Sjö,2021-06-17 00:00:00,Klart,Tjänligt,Ingen blomning
"19,9",687,=,=,120,N,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000004065""  target = ""_blank"">Stensjön, strandpromenaden</a>","57,657665","12,043631",Sjö,2021-06-14 00:00:00,Klart,Tjänligt m. Anm.,Ingen blomning
"19,8",2,=,<,10,N,Västra Götalands,Mölndal,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21481000004066""  target = ""_blank"">Kikås långvatten</a>","57,649565","12,053892",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
18,5,=,=,10,N,Västra Götalands,Partille,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21402000000093""  target = ""_blank"">Humlebadet, Bryggan</a>","57,7540823282605","12,1930371752617",Sjö,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
19,36,=,=,20,J,Västra Götalands,Partille,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21402000000095""  target = ""_blank"">Kåsjön, barnbryggan</a>","57,7116408037325","12,1427674316736",Sjö,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
19,46,=,=,70,N,Västra Götalands,Partille,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21402000000096""  target = ""_blank"">Kåsjön, Hopptorn</a>","57,712217649475","12,1434822960763",Sjö,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
0,5,=,=,4,N,Västra Götalands,Skara,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21495000000805""  target = ""_blank"">Flämslätt</a>","58,4604332221373","13,6789510922336",Sjö,2021-06-22 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"17,8",3,=,=,2,N,Västra Götalands,Skara,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21495000000806""  target = ""_blank"">Näsbadet</a>","58,4193987712866","13,6206613600068",Sjö,2021-06-16 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"17,9",5,=,=,2,N,Västra Götalands,Skara,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21495000000807""  target = ""_blank"">Vingsjöbadet</a>","58,3832297397468","13,580321744254",Sjö,2021-06-22 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"16,1",14,<,<,10,N,Västra Götalands,Skövde,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21496000001683""  target = ""_blank"">Simsjön Villeviken</a>","58,3586638674773","13,7773486427663",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
17,2,<,<,10,N,Västra Götalands,Skövde,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21496000001684""  target = ""_blank"">Vristulven, Meybobadet</a>","58,5652588446942","13,7465035625399",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
"18,2",8,<,<,10,N,Västra Götalands,Skövde,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21496000001686""  target = ""_blank"">Karstorpssjön, Barnbadet</a>","58,4231886148224","13,8554618907082",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
"17,6",16,<,<,30,N,Västra Götalands,Skövde,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21496000001689""  target = ""_blank"">Melldala, Långenbadet</a>","58,5116446349448","13,7463860944726",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
"18,5",1,<,<,10,N,Västra Götalands,Skövde,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21496000001690""  target = ""_blank"">Sjötorpssjön</a>","58,3427305410643","13,8440169172725",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
0,20,=,=,40,N,Västra Götalands,Skövde,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21496000004517""  target = ""_blank"">Boulognersjön</a>","58,3909935737748","13,8607257723714",Sjö,2021-06-15 00:00:00,Saknas,Tjänligt,Ingen uppgift
0,36,=,<,10,N,Västra Götalands,Skövde,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21496000004517""  target = ""_blank"">Boulognersjön</a>","58,3909935737748","13,8607257723714",Sjö,2021-06-08 00:00:00,Saknas,Tjänligt,Ingen uppgift
"14,5",12,<,<,40,N,Västra Götalands,Skövde,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21496000004517""  target = ""_blank"">Boulognersjön</a>","58,3909935737748","13,8607257723714",Sjö,2021-05-25 00:00:00,Saknas,Tjänligt,Ingen uppgift
"19,4",1,=,<,10,N,Västra Götalands,Stenungsund,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21415000000107""  target = ""_blank"">Getskär</a>","58,0152476963071","11,8003846210812",Hav,2021-06-07 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"19,5",18,=,=,20,N,Västra Götalands,Stenungsund,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21415000000108""  target = ""_blank"">Källsnäs</a>","57,9872491033816","11,7915338973551",Hav,2021-06-07 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"17,1",2,=,<,10,N,Västra Götalands,Stenungsund,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21415000000109""  target = ""_blank"">Söskär</a>","58,1118519686042","11,8336905695287",Hav,2021-06-07 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"20,6",1,<,<,10,N,Västra Götalands,Stenungsund,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21415000000110""  target = ""_blank"">Bastevik Hällungen</a>","58,095557103678","11,9538452903445",Sjö,2021-06-07 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"19,9",1,<,<,10,N,Västra Götalands,Stenungsund,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21415000000111""  target = ""_blank"">Svenshögen Hällungen</a>","58,1294588177971","11,9467831227126",Sjö,2021-06-07 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
18,1,<,=,210,N,Västra Götalands,Stenungsund,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21415000000112""  target = ""_blank"">Talbo Hällungen</a>","58,1157585402907","11,9147758807946",Sjö,2021-06-07 00:00:00,Viss molnighet,Tjänligt m. Anm.,Ingen blomning
"18,3",1,<,<,10,N,Västra Götalands,Stenungsund,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21415000000113""  target = ""_blank"">Stenungsön</a>","58,0589138214504","11,7987458252562",Hav,2021-06-07 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"19,9",47,=,=,20,N,Västra Götalands,Stenungsund,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21415000001713""  target = ""_blank"">Nösnäsbadet</a>","58,0623529702438","11,8132158171053",Hav,2021-06-07 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
19,10,<,<,10,J,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000000101""  target = ""_blank"">Seläter</a>","58,9547591025012","11,1295446146885",Hav,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"18,5",10,<,<,10,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000000102""  target = ""_blank"">Hålkedalen</a>","58,9284681240286","11,181568364484",Hav,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"17,8",1,<,<,10,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000000103""  target = ""_blank"">Skurveskär</a>","58,9348183668774","11,1657229983789",Hav,2021-06-11 00:00:00,Mulet,Tjänligt,Ingen blomning
18,260,=,=,120,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000000103""  target = ""_blank"">Skurveskär</a>","58,9348183668774","11,1657229983789",Hav,2021-06-08 00:00:00,Mulet,Tjänligt m. Anm.,Ingen blomning
"19,5",10,<,<,10,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000000105""  target = ""_blank"">Daftö Camping</a>","58,9000671812721","11,1958199726735",Hav,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"18,7",10,<,<,10,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000000106""  target = ""_blank"">Lagunen Camping</a>","58,9137346382483","11,2038336580666",Hav,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"16,3",10,<,<,10,J,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000003348""  target = ""_blank"">Saltö</a>","58,8704805804154","11,1410037719667",Hav,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"19,5",10,<,<,10,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000003350""  target = ""_blank"">Krokstrand</a>","59,0086668950632","11,4402345433744",Hav,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"18,5",30,<,<,20,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000003351""  target = ""_blank"">Lökholmen</a>","58,9943976136424","11,1384091044025",Hav,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"19,5",2,=,<,10,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000003648""  target = ""_blank"">Blåhällorna, Färingen</a>","58,9844013528615","11,264157378572",Sjö,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"20,1",2,=,<,10,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000005861""  target = ""_blank"">Tången</a>","58,9467839248122","11,2013837181395",Vattendrag,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"19,7",1,=,<,10,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000005862""  target = ""_blank"">Flöghult</a>","58,9839744569853","11,4184333245024",Sjö,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"16,5",10,<,=,60,N,Västra Götalands,Strömstad,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21486000006099""  target = ""_blank"">Rossö</a>","58,8424712839197","11,1525001840396",Hav,2021-06-08 00:00:00,Mulet,Tjänligt,Ingen blomning
"19,7",6,=,=,6,N,Västra Götalands,Svenljunga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21465000001057""  target = ""_blank"">Mjöbäck, Korrasjön</a>","57,3156375818067","12,8696884697737",Sjö,2021-06-09 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"19,7",2,=,=,3,N,Västra Götalands,Svenljunga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0A21465000001058""  target = ""_blank"">Överlida, Stora Hallången</a>","57,3469890892821","12,9039736659283",Sjö,2021-06-09 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
